"subject","label","tBodyAcc mean   X","tBodyAcc mean   Y","tBodyAcc mean   Z","tBodyAcc std   X","tBodyAcc std   Y","tBodyAcc correlation   Y Z","tGravityAcc mean   X","tGravityAcc mean   Y","tGravityAcc mean   Z","tGravityAcc std   X","tGravityAcc std   Y","tGravityAcc correlation   Y Z","tBodyAccJerk mean   X","tBodyAccJerk mean   Y","tBodyAccJerk mean   Z","tBodyAccJerk std   X","tBodyAccJerk std   Y","tBodyAccJerk correlation   Y Z","tBodyGyro mean   X","tBodyGyro mean   Y","tBodyGyro mean   Z","tBodyGyro std   X","tBodyGyro std   Y","tBodyGyro correlation   Y Z","tBodyGyroJerk mean   X","tBodyGyroJerk mean   Y","tBodyGyroJerk mean   Z","tBodyGyroJerk std   X","tBodyGyroJerk std   Y","tBodyGyroJerk correlation   Y Z","tBodyAccMag mean  ","tBodyAccMag arCoeff  4","tGravityAccMag mean  ","tGravityAccMag arCoeff  4","tBodyAccJerkMag mean  ","tBodyAccJerkMag arCoeff  4","tBodyGyroMag mean  ","tBodyGyroMag arCoeff  4","tBodyGyroJerkMag mean  ","tBodyGyroJerkMag arCoeff  4","fBodyAcc mean   X","fBodyAcc mean   Y","fBodyAcc mean   Z","fBodyAcc std   X","fBodyAcc std   Y","fBodyAcc maxInds Z","fBodyAcc meanFreq   X","fBodyAcc meanFreq   Y","fBodyAcc bandsEnergy   25 48 2","fBodyAccJerk mean   X","fBodyAccJerk mean   Y","fBodyAccJerk mean   Z","fBodyAccJerk std   X","fBodyAccJerk std   Y","fBodyAccJerk maxInds Z","fBodyAccJerk meanFreq   X","fBodyAccJerk meanFreq   Y","fBodyAccJerk bandsEnergy   25 48 2","fBodyGyro mean   X","fBodyGyro mean   Y","fBodyGyro mean   Z","fBodyGyro std   X","fBodyGyro std   Y","fBodyGyro maxInds Z","fBodyGyro meanFreq   X","fBodyGyro meanFreq   Y","fBodyGyro bandsEnergy   25 48 2","fBodyAccMag mean  ","fBodyAccMag maxInds","fBodyAccMag kurtosis  ","fBodyBodyAccJerkMag mean  ","fBodyBodyAccJerkMag maxInds","fBodyBodyAccJerkMag kurtosis  ","fBodyBodyGyroMag mean  ","fBodyBodyGyroMag maxInds","fBodyBodyGyroMag kurtosis  ","fBodyBodyGyroJerkMag mean  ","fBodyBodyGyroJerkMag maxInds"
6,"WALKING_DOWNSTAIRS",0.2226211025,-0.0146469122747917,-0.113967244833333,-0.341828712183333,-0.123126983179167,0.183315503270833,0.880408796458333,-0.162603942354167,-0.0481978340270833,-0.940938285833333,-0.9311709375,0.136345978963958,0.0482723105083333,0.0711690104229167,0.0532712058604167,-0.403682706208333,-0.265133780645833,0.18003960516875,-0.0863506047541667,-0.0129331184833333,0.08177457731875,-0.520515259785417,-0.444802041520833,0.0623442642083333,-0.0830571462020833,-0.0527798044304167,-0.0338386002479167,-0.522746984229167,-0.679922360833333,-0.043422374125,-0.228065192770833,0.0522829021354167,-0.228065192770833,0.0522829021354167,-0.399932824583333,0.0233271888208333,-0.2938229611875,-0.0413104063416667,-0.605134570208333,-0.1087543974375,-0.356294626108333,-0.1633718961125,-0.436479176916667,-0.337910063807292,-0.161075172035417,-0.823717947083333,-0.373499580645833,-0.0313174067308333,-0.940913803333333,-0.422257587458333,-0.30692560225,-0.577778683333333,-0.438403549625,-0.269873638333333,-0.3725,-0.207844568625,-0.363248106833333,-0.942336405625,-0.445373537645833,-0.528083891666667,-0.388408356083333,-0.547490176833333,-0.409791877664583,-0.6752873564375,-0.145900986916667,-0.243520236458333,-0.935191533541667,-0.285479671708333,-0.715517240833333,-0.617439533458333,-0.332862470553125,-0.902116398958333,-0.4543337824375,-0.5008341625,-0.830128205625,-0.545638050333333,-0.6450163763125,-0.900793648333333
6,"WALKING_UPSTAIRS",0.223775550980392,-0.0175439623815686,-0.101661484368627,-0.282612957019608,-0.0391030184588235,0.154560837507843,0.83243129254902,-0.179748833882353,-0.0302664096607843,-0.962136395294118,-0.949587853137255,0.0439568363333333,0.145984244627451,0.0498445693019906,-0.011677472045098,-0.299901159721569,-0.200460196411765,0.0947956336470588,0.0294744135901961,-0.129288607633333,0.062655473045098,-0.456134258882353,-0.351388004972549,0.0533011900294118,-0.0712450790235294,-0.0583944015215686,-0.0419743831603922,-0.46584357645098,-0.559440061156863,-0.0730791865686275,-0.159637318037059,0.00882800647254902,-0.159637318037059,0.00882800647254902,-0.303457577745098,0.113008157571765,-0.247581838754902,0.00312407511764706,-0.519490871666667,-0.0739980058686275,-0.281553020254902,-0.0804645779831373,-0.341935931719608,-0.285555143256863,-0.0816274002235294,-0.781297132686275,-0.357290287647059,-0.0548330155960784,-0.915425013137255,-0.330659981413725,-0.24428393672549,-0.486956784117647,-0.33126078365098,-0.208256748627451,-0.383529411764706,-0.273686797137255,-0.361159765882353,-0.921385999411765,-0.360330826509804,-0.408918460176471,-0.338822548882353,-0.48989945227451,-0.327522252058824,-0.753887761745098,-0.164314319278431,-0.182009751541176,-0.941498498431373,-0.223328907701961,-0.680865449411765,-0.734883935294118,-0.255198305803922,-0.892934948823529,-0.445266209329412,-0.416292580782353,-0.801910508039216,-0.655610235941177,-0.553264909411765,-0.887955178823529
7,"LAYING",0.233582960576923,-0.0211613914442308,-0.0995843061538462,-0.345039564903846,-0.191849045865385,0.0757026012096154,0.789523851538461,-0.104533218192308,0.0182772900596154,-0.964810494230769,-0.953243732692308,0.017041574825,0.0830749043923077,0.0963423378759615,0.0739047882019231,-0.387074373498077,-0.34947969185,0.0830373773826923,-0.00481934855923077,-0.0769867646788462,0.07469031975,-0.522398979307692,-0.443596867944231,0.0718239460153846,-0.0194298636384615,-0.106551484776923,-0.0488355241563462,-0.531615486788461,-0.66059446,-0.0921457562115385,-0.239956971653654,0.00883773115,-0.239956971653654,0.00883773115,-0.403719780907692,0.0247587236211538,-0.333338143084615,-0.0181967709326923,-0.604414276,-0.0723183693134615,-0.369012325730769,-0.236350103214231,-0.428049531011538,-0.338109355134615,-0.221892211053846,-0.847633134615385,-0.357648138796519,-0.0118672968442308,-0.938316925961538,-0.4194022832,-0.381948742,-0.573436439615385,-0.4092510345,-0.358824849726923,-0.411538461538462,-0.239823104,-0.354511648480769,-0.943959548846154,-0.419428697173077,-0.516587630884615,-0.402751287865385,-0.556973840115385,-0.411488240192308,-0.738726790576923,-0.0961234473384615,-0.197154196255769,-0.946835593653846,-0.336745036738462,-0.672413793076923,-0.641406151538462,-0.372088130398077,-0.86935286675,-0.457353789105769,-0.512609724230769,-0.820512820961538,-0.560361097046154,-0.646240045,-0.877289375192308
7,"SITTING",0.232544630625,-0.0176536896645833,-0.108626625,-0.3788422550625,-0.254705559002083,0.0904819561958333,0.701638430458333,-0.0573277291041667,0.0229670533783333,-0.955148896041667,-0.930557457708333,-0.046056869375,0.03234401295,0.0806328542666667,0.09943085265625,-0.430785772166667,-0.413528521,0.13519398954375,-0.1288929621125,-0.00972401812291667,0.10683329381875,-0.568434217,-0.433490952441667,-0.0264527645833333,-0.101974025979167,-0.0468837145083333,-0.0654515105416667,-0.618837359583333,-0.630277420125,-0.07435818825,-0.293183341564583,-0.0017291211875,-0.293183341564583,-0.0017291211875,-0.4577633842375,-0.0414415269166667,-0.355313970647917,-0.0663440597895833,-0.615065074833333,-0.0972747416041667,-0.392393165125,-0.292994909104167,-0.460721960833333,-0.375924465039583,-0.284682899622917,-0.841346152916667,-0.369500919833333,-0.072223557875,-0.944200075416667,-0.46016983873125,-0.445175715454167,-0.594757571245833,-0.452164262602083,-0.418938758791667,-0.425,-0.264509480607292,-0.3516826409375,-0.9456911175,-0.506582084395833,-0.486096788583333,-0.42373305,-0.591736136041667,-0.412955387229167,-0.7830459766875,-0.13033769694375,-0.221936854200208,-0.94875144375,-0.350266327083333,-0.747126436666667,-0.595359449416667,-0.4094181065125,-0.89748677,-0.442627783208333,-0.494785138416667,-0.896367521875,-0.634232317229167,-0.63713600068125,-0.89351851625
7,"STANDING",0.231493920943396,-0.0191459416132075,-0.103798864683019,-0.371832928358491,-0.210400158981132,0.115972505566038,0.666638875471698,-0.0221442626415094,0.0696756428490566,-0.945810585471698,-0.926919755471698,0.104976399816981,0.122575157428302,0.00668702902641509,-0.0066283682509434,-0.431753722088679,-0.360764625145283,0.16846997554717,-0.0145642565773585,-0.093975785454717,0.0902051374169811,-0.544274775169811,-0.515346090849057,-0.040747184490566,-0.0384606027283019,-0.0714310104339623,-0.0522633312264151,-0.578185747396226,-0.668593560716981,-0.198668683226415,-0.291691924749057,0.103787687509434,-0.291691924749057,0.103787687509434,-0.450517413490566,0.0692937013962264,-0.38188160790566,-5.18820358489887e-07,-0.626974528698113,-0.0710755944622641,-0.405625598773585,-0.253216364026415,-0.487296711773585,-0.361209446332075,-0.240601889749057,-0.833091435660377,-0.404211178169811,-0.0215838853358491,-0.944868401132075,-0.465196604360925,-0.400670804954717,-0.613822265283019,-0.449098326698113,-0.360874486612453,-0.444528301886792,-0.243896207773585,-0.367809662283019,-0.945084152830189,-0.479126928422642,-0.548299913737736,-0.440306695077358,-0.568254364584906,-0.505785219867925,-0.742355237339623,-0.151107324486792,-0.172141632241509,-0.942645945283019,-0.327826020718868,-0.751463890754717,-0.666787607716981,-0.403090615584906,-0.889188376981132,-0.398122901528302,-0.532699853150943,-0.848089018490566,-0.578757203150943,-0.651120919018868,-0.896376158867925
7,"WALKING",0.234555798070175,-0.0164046987261404,-0.0986929933684211,-0.348398721159649,-0.177812859833333,0.115024706745614,0.794567997631579,-0.160324907666667,0.0299886380982456,-0.960676901052632,-0.9353954,-0.0172429989403509,0.16480347427193,0.00657179484210526,-0.0165625360064912,-0.385866683659649,-0.332804476070175,0.128843320736842,-0.0266031173368421,-0.0902136485263158,0.0742656141035088,-0.545303013526316,-0.450299436070175,0.0325948437192982,-0.0591085705298246,-0.0561757505140351,-0.0422085552835088,-0.546665714403509,-0.636245441649123,-0.0633969088982456,-0.255392756884211,-0.0233400822631579,-0.255392756884211,-0.0233400822631579,-0.405111427140351,-0.0306082,-0.35053394445614,-0.0418250328210526,-0.597343414210526,-0.10066429647193,-0.359943430347368,-0.219607887612281,-0.452367520807018,-0.345238834182456,-0.21048336945614,-0.824561401929825,-0.324569633964912,-0.0180837524649123,-0.933984805438597,-0.41566199997193,-0.379031470333333,-0.572793957508772,-0.410414378350877,-0.328444375505263,-0.416140350877193,-0.226816329070175,-0.338843279850877,-0.935807643859649,-0.467006653017544,-0.493039747912281,-0.419573992574035,-0.572346289684211,-0.433607109894737,-0.78342407754386,-0.154014130057895,-0.171758651210526,-0.95628901245614,-0.333052236842105,-0.626134300877193,-0.647697808754386,-0.362678948687719,-0.895850735789474,-0.470674723842105,-0.508606348964912,-0.85065227245614,-0.570812764859649,-0.634720782508772,-0.900306319473684
7,"WALKING_DOWNSTAIRS",0.235486571489362,-0.0159833596385106,-0.119790048914894,-0.401093737085532,-0.268807314846809,0.055991140393617,0.698715964893617,-0.0408379572340426,0.0165882964234043,-0.954633086382979,-0.938518924680851,0.0832407101276596,0.166738352023404,-0.00752568314042553,0.064984707706383,-0.432399689510638,-0.395972097185106,0.10297854563617,-0.0448760670846809,-0.0364735359234043,0.115177584185106,-0.5555986622,-0.466131439489362,-0.0114347963489362,-0.0881488239361702,-0.0784748162595745,-0.0425510685723404,-0.552281102659574,-0.651681527595745,-0.105625632672128,-0.308195394310638,-0.0283743905744681,-0.308195394310638,-0.0283743905744681,-0.449829259808511,0.0473531207659574,-0.352937909234043,-0.0681403345808511,-0.613832817191489,-0.170431785817021,-0.404791331331915,-0.295026222021277,-0.454798763404255,-0.401559628361702,-0.303491266276596,-0.837970538510638,-0.326127319631915,-0.0197948480212766,-0.927177230212766,-0.455085308829787,-0.423747366842553,-0.577990688340426,-0.460341986631915,-0.408130794095745,-0.360851063829787,-0.196599047574468,-0.307818240244681,-0.926966091106383,-0.463750136787234,-0.516547629002128,-0.432495805510638,-0.586981222887234,-0.446390280574468,-0.797505502553192,-0.090455397,-0.177377389297872,-0.943047231702128,-0.379556552719149,-0.72120322787234,-0.596643895106383,-0.399778659282979,-0.898007427021277,-0.537236702297872,-0.501877852893617,-0.874522641276596,-0.603491269361702,-0.644841832255319,-0.910840930212766
7,"WALKING_UPSTAIRS",0.236543072156863,-0.0159144868392157,-0.10098755745098,-0.393659781588235,-0.28343257136098,0.15954618127451,0.638934233137255,-0.0495814524509804,0.056812151954902,-0.953602187647059,-0.948026159019608,-0.000740897941176471,0.0924019651117647,0.0289786281071176,0.058403344404902,-0.42173751572549,-0.40684019454902,0.173123925333333,-0.0357930400803922,-0.0504943615701569,0.0850166698627451,-0.61629186724902,-0.505750182235294,-0.0217515744666667,-0.114114149407843,-0.0523388142686275,-0.0411881978215686,-0.590887571960784,-0.649382876137255,-0.108817225873922,-0.320679696760784,0.0324317194901961,-0.320679696760784,0.0324317194901961,-0.443557847156863,-0.0190344055356863,-0.409433354254902,-0.0413198046823529,-0.622156090535294,-0.124792976109804,-0.402024966823529,-0.31492784157451,-0.473500598960784,-0.392036926678431,-0.313929996723529,-0.745098037843137,-0.321700530333333,-0.0238372466941176,-0.931779768039216,-0.44580640154902,-0.439020665862745,-0.578576623,-0.449045741803922,-0.413224077998039,-0.348235294117647,-0.156005007941176,-0.295456884117647,-0.930791119411765,-0.53249509045098,-0.532550805684314,-0.458312279247059,-0.645103577980392,-0.498223801254902,-0.782285327254902,-0.0846064254509804,-0.138037354123529,-0.95004162372549,-0.351532241666667,-0.690331304509804,-0.633417151705882,-0.393268372296471,-0.908496729803922,-0.533787762745098,-0.553360323254902,-0.886375063333333,-0.602905502588235,-0.651314058509804,-0.91160908627451
8,"LAYING",0.243506814444444,-0.0244952787812963,-0.11271025782963,-0.347335562407407,-0.136991812056296,0.0968436996666667,0.753269263888889,-0.12131835437037,0.0293272137148148,-0.963992307962963,-0.949371695,-0.0732422354074074,0.0565304567796296,0.0811397488592593,0.015609547455,-0.393563247685185,-0.297844236272241,0.0887236111537037,-0.00118734529537037,-0.093259795862963,0.0710899068165648,-0.515013265611111,-0.458132511092593,0.00746801674074074,-0.0725119742005556,-0.078143790437037,-0.0511571255366667,-0.533829193537037,-0.663425935925926,-0.0780986215462963,-0.237054798185185,0.0267120292251852,-0.237054798185185,0.0267120292251852,-0.398682452055556,0.0237231572555556,-0.333424532288889,0.019549357387037,-0.603616243333333,-0.123497874988889,-0.369151053777778,-0.174308056295556,-0.448834476701852,-0.341095273648148,-0.174318046385185,-0.789173787592593,-0.35561049332037,-0.0172898862222222,-0.947048095740741,-0.426195456,-0.330282377416667,-0.593672987796296,-0.414490546666667,-0.311439331759259,-0.348888888888889,-0.254069736592593,-0.333728103833333,-0.951422151111111,-0.437288557444444,-0.512279552259259,-0.373060892209259,-0.5424157805,-0.43564382547037,-0.747126436462963,-0.160348701616667,-0.209922149922222,-0.940827028518519,-0.325255110672222,-0.628352489814815,-0.656368880555556,-0.364223898409259,-0.883597880962963,-0.462396655014815,-0.509766595092593,-0.836657169814815,-0.611329749427778,-0.65121477537037,-0.881246323703704
8,"SITTING",0.242726332826087,-0.0239485802241087,-0.115513768608696,-0.321459381932609,-0.107321651195652,0.187114024304348,0.820243697478261,-0.141350893934783,-0.0680498293369565,-0.959674960434783,-0.947172334347826,-0.0573279135434783,0.0106959741108696,0.069890209426087,0.0513136064369565,-0.340038099695652,-0.268918384441304,0.133284803397826,-0.0864809754326087,-0.0567556151,0.122003781413043,-0.516983722456522,-0.394332516993478,-0.053265069073913,-0.119699925195652,-0.0435188287441304,-0.0200915277604348,-0.498094204,-0.5649059845,-0.147510468434783,-0.198868215091304,-0.0268262438347826,-0.198868215091304,-0.0268262438347826,-0.341229952821739,-0.0183201061782609,-0.287751627919348,-0.0482891953543478,-0.531972421521739,-0.0773332722804348,-0.330928248369565,-0.155052629165217,-0.346658257108696,-0.31992122461087,-0.14252339923913,-0.80100334326087,-0.317043079956522,-0.0262532083,-0.916372795869565,-0.367602836195652,-0.313873961352174,-0.487220704782609,-0.372591144258696,-0.270461019456522,-0.408695652173913,-0.196095389391304,-0.360742656782609,-0.91775541326087,-0.413404092282609,-0.423662423347826,-0.32284304044413,-0.551711180304348,-0.385155805847826,-0.734632683456522,-0.113873785828261,-0.154317534485435,-0.937428523695652,-0.267381698847826,-0.649175411956522,-0.671538709,-0.285261647984783,-0.908212556956522,-0.416668319652174,-0.438250824434783,-0.851727982173913,-0.6047036118,-0.566325331728261,-0.905452033478261
8,"STANDING",0.242335454259259,-0.00670671458518518,-0.0989954832592593,-0.460089140092593,-0.262251225277778,0.187562798922222,0.689720660703704,-0.0751201348148148,-0.0374951366648148,-0.959755936296296,-0.937098182222222,0.045321726,0.116776314055556,0.0317350958685185,-0.0119384525962963,-0.488598965,-0.410830578974074,0.146478197290741,-0.0413772227055556,-0.0819155779074074,0.0944066547148148,-0.593467934351852,-0.544357672281481,0.0382251058388889,-0.0805548104501852,-0.0449636977796296,-0.0801584773574074,-0.590142186462963,-0.687943124259259,-0.103206799222222,-0.33617694992037,0.0616224190055556,-0.33617694992037,0.0616224190055556,-0.488532312759259,0.035437496287037,-0.41561565777463,-0.0457244721185185,-0.645890519074074,-0.0800578007166667,-0.479433498377778,-0.313817686748148,-0.500688902501852,-0.454312447759259,-0.285256749996296,-0.796296295425926,-0.323551269611111,-0.0466777273259259,-0.956232745185185,-0.511158362351852,-0.441903277161111,-0.627368889814815,-0.51118163837037,-0.418244452611111,-0.446666666666667,-0.176601713935185,-0.295233078444444,-0.956265202592593,-0.525166385092593,-0.574763929055556,-0.458123219396296,-0.617775940074074,-0.533220246537037,-0.802043422407407,-0.129477929790741,-0.186534248885185,-0.957977878148148,-0.436855142092593,-0.744572158703704,-0.622566222555556,-0.455116900544444,-0.896531449074074,-0.399626835907407,-0.567794387592593,-0.880341881481482,-0.52588839462963,-0.684206994814815,-0.902998234074074
8,"WALKING",0.244127965625,-0.0225549698949267,-0.108951747354167,-0.390927794708333,-0.305159217495833,0.094405050375,0.693190107291667,-0.0694638915,0.0642662684339583,-0.959235854583333,-0.956866494375,0.0806738784583333,0.0994748138166667,0.0368059912979167,0.0166325645916667,-0.457176102625,-0.421576710547917,0.137669817291667,-0.04806072745625,-0.0663569550375,0.0820847774895833,-0.622667589583333,-0.55475074,0.0211974386041667,-0.0662184264958333,-0.0764678378325,-0.0826410742375,-0.615455895625,-0.695572971020833,-0.109593088083333,-0.326537134965417,0.0213250051,-0.326537134965417,0.0213250051,-0.476226630604167,0.0167422968958333,-0.43556746940625,-0.00183972247916666,-0.653179374583333,-0.0781808592791667,-0.448436641291667,-0.332711793645833,-0.524474469770833,-0.3723731044375,-0.336437821083333,-0.833333332020833,-0.3819978156875,-0.0169426295645833,-0.953364088125,-0.4937277309375,-0.452804368479167,-0.631500437708333,-0.469490597479167,-0.427187525125,-0.424166666666667,-0.228795882045833,-0.325517131854375,-0.955383402916667,-0.552358922416667,-0.595453997541667,-0.486062040979167,-0.647785837791667,-0.538707166966667,-0.747126437104167,-0.131903530291667,-0.187110769354167,-0.95641883,-0.414103630041667,-0.693965516645833,-0.6100466414375,-0.447339059354167,-0.897486769375,-0.430128684666667,-0.58093126375,-0.8568376075,-0.587994400625,-0.696306450416667,-0.889550262291667
8,"WALKING_DOWNSTAIRS",0.244696776578947,-0.0152091138865789,-0.0916693587342105,-0.517035115973684,-0.338154845660526,0.166941151894737,0.603121462631579,0.0266884269736842,0.103167906228947,-0.963403794210526,-0.950687738684211,0.196452131315789,0.123407069810526,0.0168758358157895,-0.00453358177105263,-0.549493183131579,-0.466159280131579,0.178680727342105,-0.0507305664554211,-0.0802121785315789,0.116025796816579,-0.658542599736842,-0.574773962913158,-0.0954018057184211,-0.0729360789815789,-0.0691480226519474,-0.0967511243894737,-0.656091243421053,-0.682212254921053,-0.0786153290105263,-0.411985560789474,0.0253582183894737,-0.411985560789474,0.0253582183894737,-0.542228464868421,-0.0532723913,-0.490139273868421,-0.0193250967368421,-0.674499685263158,-0.0303046734736842,-0.525871364210526,-0.36971422625,-0.551064450578947,-0.515032896631579,-0.364269780052632,-0.836032387631579,-0.311981718684211,0.00787537871842105,-0.953992000526316,-0.569984708131579,-0.491996502763158,-0.649651834421053,-0.568729679710526,-0.474502702684211,-0.392631578947368,-0.1634288905,-0.2547496575,-0.953561952105263,-0.5940220325,-0.594213937963158,-0.528061286105263,-0.680716430526316,-0.571341107342105,-0.834845735,-0.100679299289474,-0.123867080365789,-0.960098098421053,-0.475865668263158,-0.756805807368421,-0.565070093157895,-0.489505388757895,-0.891395152657895,-0.557821871578947,-0.593669664026316,-0.90553306368421,-0.526802428036842,-0.6740106875,-0.927318294210526
8,"WALKING_UPSTAIRS",0.245270358780488,-0.0130673070778049,-0.112272302268293,-0.429028735570732,-0.275467967902439,0.0144296168609756,0.672654758902439,-0.063745816902439,0.0618722820073171,-0.964648825365854,-0.940460014634146,-0.0395584479146341,0.0861633582902439,0.0644538819656097,0.0149082729390244,-0.47036242117561,-0.439907535414634,0.103340634317073,-0.0131334791073171,-0.0750533135512195,0.0847366157097561,-0.62634438197561,-0.514108256063415,0.0264256958414634,-0.122061424602439,-0.0465531053804878,-0.0159965224634146,-0.612651212829268,-0.683422872292683,-0.0532646655365854,-0.337440435560976,-0.00750343068292683,-0.337440435560976,-0.00750343068292683,-0.481086119463415,-0.0184825332902439,-0.406816320926829,-0.0356126066317073,-0.644820408365854,-0.0661450810829268,-0.456532500073171,-0.331954840707317,-0.521986405585366,-0.420175741829268,-0.294295395995122,-0.797373357560976,-0.321906545292683,-0.0107442324390244,-0.945875923414634,-0.494413806914634,-0.468179026219512,-0.62810637195122,-0.49344871352439,-0.448074951682927,-0.425365853658537,-0.148618481195122,-0.310138946048781,-0.946000675609756,-0.554006664097561,-0.56044687004878,-0.443272371146341,-0.651499450487805,-0.494086946585366,-0.798149705365854,-0.1180315498,-0.166434675195122,-0.95793175902439,-0.433235349731707,-0.680403700439024,-0.576382715073171,-0.470267367243902,-0.892373206829268,-0.429632925856098,-0.571620184195122,-0.837398375121951,-0.580538368756098,-0.690774888292683,-0.903987609512195
9,"LAYING",0.2947470178,-0.0239535147288,-0.11304778324,-0.5412971352542,-0.423599828032,0.111432684742,0.6463885998,-0.0677402817,0.118935970962,-0.972231348,-0.9611103684,0.030740659464,0.086071726286,-0.01554260576,-0.028798519992,-0.57356247528,-0.53924362342,0.09160436287,-0.037878084466,-0.08070283732,0.101062632564,-0.658363732026,-0.597096167804,-0.092619098988,-0.10228228208,0.006003260658,-0.0711205676736,-0.6697357324,-0.747441361,-0.14187344012,-0.46998839316,-0.017855855144,-0.46998839316,-0.017855855144,-0.58074761518,-0.008448772794,-0.52013117816,-0.07817827712,-0.71529553196,-0.06500638046,-0.56398131092,-0.46190153148,-0.61046977454,-0.53449234404,-0.441188817042,-0.875384614,-0.30055064399,-0.054735464436,-0.939354761,-0.60396667006,-0.57337940892,-0.69623809742,-0.5805765018,-0.53377403718,-0.3536,-0.14176093974,-0.29296188054,-0.9435995892,-0.60186671248,-0.64120935056,-0.57326688732,-0.6780447508852,-0.57899778516,-0.7448275856,-0.1181280968186,-0.24551179258,-0.9596816902,-0.530676916962,-0.7089655166,-0.593826428266,-0.561248467152,-0.8387301564,-0.53829950204,-0.6454667202,-0.855384616,-0.58156987636,-0.73844753366,-0.9028571414
9,"SITTING",0.2941629752,-0.014437367592,-0.11130251892,-0.5984826847,-0.46727662785,0.08212464032,0.5263349796,0.0248889035,0.205022344874,-0.9719862184,-0.9692717984,-0.08007923544,0.10927966831,0.0010243864446,-0.0230010371284,-0.62774856394,-0.570314284954,0.108746927692,-0.040615426048,-0.081778854828,0.060974352084,-0.699555726134,-0.62791311856,-0.21225405001,-0.1026619227,-0.0246144217168,-0.031454638176,-0.6996623278,-0.75767001268,-0.148792448316,-0.5235052008972,-0.003793311128,-0.5235052008972,-0.003793311128,-0.62331834132,-0.0239178747,-0.56552901105,-0.03570109116,-0.7376478576,-0.12505026342,-0.6230197248,-0.512612163264,-0.64000334108,-0.5903992442,-0.478990551184,-0.80769230666,-0.34593553464,-0.07468317171,-0.9543509762,-0.64870953256,-0.602404756342,-0.72174513894,-0.63987218758,-0.565555331166,-0.4048,-0.124540809626,-0.28083142502,-0.9560899984,-0.6493064082,-0.6699984958,-0.63102717742,-0.71789313948,-0.61042749446,-0.8137931036,-0.165363853902,-0.29609330422,-0.9689309976,-0.59503059886,-0.7999999996,-0.50842314198,-0.61477787024,-0.906666665,-0.426532346858,-0.6564194382,-0.8892307688,-0.54876517499,-0.762948103,-0.924444443
9,"STANDING",0.293733882222222,-0.0109838366391111,-0.104737811542222,-0.601414638155556,-0.494886498957778,0.185213955088889,0.550038058222222,0.0587699351333333,0.129124068,-0.973440361333333,-0.957108045333333,0.0902968295111111,0.100271159644444,-0.0272470908922222,-0.00662663557111111,-0.604516193644444,-0.5848842154,0.15776285764,-0.0413440920288889,-0.0605776614,0.04893483748,-0.713314325777778,-0.670443604488889,-0.164691164375556,-0.116674190733333,-0.0477862723977778,-0.0453874606933333,-0.717574226577778,-0.747489754933333,-0.187839359202222,-0.537061353733333,-0.00798098187777778,-0.537061353733333,-0.00798098187777778,-0.616177848622222,-0.0315054169933333,-0.587309534333333,-0.0215230875977778,-0.735808664577778,-0.0623724920533333,-0.605630538911111,-0.523182054897778,-0.651765051244444,-0.600868155066667,-0.513284844286667,-0.868376067555556,-0.231888003186667,-0.0178028865555556,-0.946753192666667,-0.625891730244444,-0.611837424044444,-0.716865637522222,-0.617999312375556,-0.5841534749,-0.368,-0.0997833978,-0.2197115092,-0.948234750444444,-0.672805328444444,-0.6809029148,-0.646550925022222,-0.728374977111111,-0.668889875711111,-0.832950191777778,-0.0942376796422222,-0.193358359268889,-0.966901022888889,-0.575393513933333,-0.816091953333333,-0.5242638658,-0.5923953284,-0.911111109555556,-0.505797059032222,-0.675847890911111,-0.901994302,-0.455909380422222,-0.750794483355556,-0.918165783555556
9,"WALKING",0.295285609038462,-0.0161241341903846,-0.108905527634615,-0.555255425873077,-0.458345978563462,0.0273365338846154,0.555547317442308,0.0540048213653846,0.192114171592308,-0.968939694423077,-0.964469971346154,-0.112236666692308,0.0679433385269231,0.0225087771484615,-0.00326993299038462,-0.577326707071154,-0.542272111016923,0.130735250190385,0.0256739240043462,-0.0987158815769231,0.0963590870980769,-0.702042258269231,-0.642089741148077,-0.0780145300019231,-0.117927434826538,-0.0382742263942308,-0.0315735878480769,-0.683075860653846,-0.736897405634615,-0.137636672842308,-0.503858090676923,-0.00932638663461539,-0.503858090676923,-0.00932638663461539,-0.596863570957692,0.00700439934615385,-0.571403417865385,-0.0419513582307692,-0.712317661519231,-0.0464402059269231,-0.572919235444231,-0.486740988326923,-0.632882607019231,-0.551035499788462,-0.479101491223077,-0.866863904615385,-0.284394426342308,-0.0253019557019231,-0.9610423475,-0.599227354967308,-0.570267373387308,-0.710690347826923,-0.593236671865385,-0.543045280146346,-0.311538461538462,-0.125634956175,-0.255980653940385,-0.961979691923077,-0.640485254480769,-0.657169359267308,-0.587174285657692,-0.723469359038462,-0.638642672615385,-0.730769230769231,-0.119818319403846,-0.163226561728846,-0.952741454038462,-0.522186406230769,-0.786472148461538,-0.489996167673077,-0.553646956492308,-0.880952379615385,-0.474637865519231,-0.649393961815385,-0.880670612115385,-0.531394855634615,-0.717931107211538,-0.919413918076923
